Date,Open,High,Low,Close,Volume,Stock,SMA_10,SMA_20,EMA_10,RSI,MACD,Volatility,Return,Future_Close,Target,Avg_Sentiment,News_Count,Sentiment_Normalized,Sentiment_Change,Return_lag_1,Close_lag_1,Return_lag_2,Close_lag_2,Return_lag_3,Close_lag_3,Return_lag_5,Close_lag_5,ML_Prob,Final_Signal,Reason
2022-09-09,2865.623337663798,2900.154323109825,2841.855256772377,2885.938232421875,1561185,TCS.NS,2836.50537109375,2920.4651123046874,2856.982410653163,33.85183809974558,-29.070289023718946,35.58790747573612,0.0151435909802288,2908.63037109375,1,0.0,0.0,0.5,0.0,0.0063658486712161,2842.88671875,0.0072111994779928,2824.90380859375,-0.0020263584706839,2804.6787109375,-0.000415122127261,2807.68359375,0.4347336,🔴 AVOID,
2022-09-12,2905.894755438751,2932.7124601440546,2892.530901806751,2908.63037109375,1785928,TCS.NS,2838.36650390625,2912.4130981445314,2866.372948915088,39.15649426524644,-23.33330290997856,39.01873740840077,0.0078630022004426,2896.432373046875,0,0.0,0.0,0.5,0.0,0.0151435909802288,2885.938232421875,0.0063658486712161,2842.88671875,0.0072111994779928,2824.90380859375,0.0009580642962183,2810.37353515625,0.45962128,🔴 AVOID,
2022-09-13,2927.016830182846,2927.016830182846,2892.530732377249,2896.432373046875,1972678,TCS.NS,2847.0485595703126,2904.69072265625,2871.838298757231,43.97162530769743,-19.545666307112697,41.49054647454621,-0.0041937257370685,2798.71435546875,0,0.0,0.0,0.5,0.0,0.0078630022004426,2908.63037109375,0.0151435909802288,2885.938232421875,0.0063658486712161,2842.88671875,-0.0020263584706839,2804.6787109375,0.3366296,🔴 AVOID,
2022-09-14,2811.809312583414,2817.549441773137,2792.794888299078,2798.71435546875,5090269,TCS.NS,2838.909130859375,2892.4793212890627,2858.543036341144,37.4569453854713,-24.15057160959396,42.260977825688734,-0.0337373723921374,2784.319091796875,0,0.0,0.0,0.5,0.0,-0.0041937257370685,2896.432373046875,0.0078630022004426,2908.63037109375,0.0151435909802288,2885.938232421875,0.0072111994779928,2824.90380859375,0.5314823,⚖️ HOLD,Moderate ML signal
2022-09-15,2807.32471634043,2814.275759967152,2780.4174506886047,2784.319091796875,2138023,TCS.NS,2836.4560791015624,2879.171435546875,2845.047773696731,38.98605192030994,-28.631523331976496,44.83331490056654,-0.0051435272927179,2698.52978515625,0,0.0,0.0,0.5,0.0,-0.0337373723921374,2798.71435546875,-0.0041937257370685,2896.432373046875,0.0078630022004426,2908.63037109375,0.0063658486712161,2842.88671875,0.55567837,⚖️ HOLD,Moderate ML signal
2022-09-16,2758.8917984020136,2775.350164437028,2690.726721458401,2698.52978515625,5322221,TCS.NS,2825.540698242188,2862.4642578125,2818.408139416644,32.456838822290564,-38.65954674013847,62.44516383719632,-0.0308115930007363,2716.557373046875,1,0.0,0.0,0.5,0.0,-0.0051435272927179,2784.319091796875,-0.0337373723921374,2798.71435546875,-0.0041937257370685,2896.432373046875,0.0151435909802288,2885.938232421875,0.5815136,⚖️ HOLD,Moderate ML signal
2022-09-19,2723.015072507459,2728.396525219925,2679.7841128450286,2716.557373046875,2072220,TCS.NS,2816.15908203125,2846.456652832031,2799.889818258504,40.37473654651049,-44.63759742203683,71.38453107186076,0.0066805221086641,2726.871337890625,1,0.0,0.0,0.5,0.0,-0.0308115930007363,2698.52978515625,-0.0051435272927179,2784.319091796875,-0.0337373723921374,2798.71435546875,0.0078630022004426,2908.63037109375,0.5318347,⚖️ HOLD,Moderate ML signal
2022-09-20,2735.5713077635723,2762.4336773028185,2717.633135253647,2726.871337890625,1544295,TCS.NS,2808.3783447265623,2832.3639282226563,2786.61373091889,31.895558086166133,-47.9897983685014,76.80919005371493,0.0037967042206004,2691.80322265625,0,0.0,0.0,0.5,0.0,0.0066805221086641,2716.557373046875,-0.0308115930007363,2698.52978515625,-0.0051435272927179,2784.319091796875,-0.0041937257370685,2896.432373046875,0.3182643,🔴 AVOID,
2022-09-21,2715.8404274332,2727.858920335714,2689.0676064366107,2691.80322265625,2253818,TCS.NS,2795.0682861328123,2819.65478515625,2769.375456689319,34.87822387528672,-52.86673082823427,84.74927506891419,-0.0128602016336795,2697.364013671875,1,0.0,0.0,0.5,0.0,0.0037967042206004,2726.871337890625,0.0066805221086641,2716.557373046875,-0.0308115930007363,2698.52978515625,-0.0337373723921374,2798.71435546875,0.42518744,🔴 AVOID,
2022-09-22,2681.7578848072503,2717.5893552262605,2672.161002391789,2697.364013671875,2017983,TCS.NS,2780.516015625,2808.535400390625,2756.282467049784,35.90732314332851,-55.64162357659961,88.0554075645217,0.002065823745518,2674.626953125,0,0.0,0.0,0.5,0.0,-0.0128602016336795,2691.80322265625,0.0037967042206004,2726.871337890625,0.0066805221086641,2716.557373046875,-0.0051435272927179,2784.319091796875,0.6258543,🟢 BUY,High ML confidence
2022-09-23,2694.3140576547,2710.9068705929853,2671.891337467826,2674.626953125,2652374,TCS.NS,2759.3848876953125,2797.9451293945312,2741.4360099725504,33.504062734747976,-58.99537487804264,85.25595274044895,-0.0084293630491212,2685.703857421875,1,0.0,0.0,0.5,0.0,0.002065823745518,2697.364013671875,-0.0128602016336795,2691.80322265625,0.0037967042206004,2726.871337890625,-0.0308115930007363,2698.52978515625,0.5544738,⚖️ HOLD,Moderate ML signal
2022-09-26,2654.715830856097,2713.9118168201303,2624.445156215398,2685.703857421875,2925489,TCS.NS,2737.092236328125,2787.7293701171875,2731.302891326973,35.72884032276674,-60.06701814890357,69.60384261156716,0.0041414763595097,2706.37744140625,1,0.0,0.0,0.5,0.0,-0.0084293630491212,2674.626953125,0.002065823745518,2697.364013671875,-0.0128602016336795,2691.80322265625,0.0066805221086641,2716.557373046875,0.70808923,🟢 BUY,High ML confidence
2022-09-27,2699.1572817008023,2713.149146707284,2669.2006150746693,2706.37744140625,2227447,TCS.NS,2718.0867431640627,2782.5676513671874,2726.770991341388,35.797917154224194,-58.572925486022086,41.55890853837434,0.0076976409469882,2722.70068359375,1,0.0,0.0,0.5,0.0,0.0041414763595097,2685.703857421875,-0.0084293630491212,2674.626953125,0.002065823745518,2697.364013671875,0.0037967042206004,2726.871337890625,0.50439405,⚖️ HOLD,Moderate ML signal
2022-09-28,2672.787804300169,2735.526521214122,2672.787804300169,2722.70068359375,2739767,TCS.NS,2710.4853759765624,2774.697253417969,2726.030935387272,35.541546591228155,-55.432703362128905,30.708223037791388,0.0060313989977016,2688.30517578125,0,0.0,0.0,0.5,0.0,0.0076976409469882,2706.37744140625,0.0041414763595097,2685.703857421875,-0.0084293630491212,2674.626953125,-0.0128602016336795,2691.80322265625,0.6158787,🟢 BUY,High ML confidence
2022-09-29,2739.159868244052,2740.819237350906,2681.7576968073727,2688.30517578125,2493902,TCS.NS,2700.883984375,2768.670031738281,2719.1717063679944,25.718934075288544,-55.08450484711693,17.01512771771212,-0.0126328641336735,2694.807373046875,1,0.0,0.0,0.5,0.0,0.0060313989977016,2722.70068359375,0.0076976409469882,2706.37744140625,0.0041414763595097,2685.703857421875,0.002065823745518,2697.364013671875,0.69153124,🟢 BUY,"High ML confidence, Oversold (RSI)"
2022-09-30,2682.519766307639,2708.3954537489426,2645.970732786134,2694.807373046875,2817353,TCS.NS,2700.5117431640624,2763.026220703125,2714.741827582336,22.64147996448904,-53.66526229881356,17.112790724194678,0.0024186975958693,2677.227783203125,0,0.0,0.0,0.5,0.0,-0.0126328641336735,2688.30517578125,0.0060313989977016,2722.70068359375,0.0076976409469882,2706.37744140625,-0.0084293630491212,2674.626953125,0.74050355,🟢 BUY,"High ML confidence, Oversold (RSI)"
2022-10-03,2686.24176011575,2709.2922716585967,2667.40667598806,2677.227783203125,1763331,TCS.NS,2696.578784179688,2756.368933105469,2707.921092240661,22.33391015828176,-53.34411063398875,17.529744077261284,-0.0065235051750187,2772.4794921875,1,0.0,0.0,0.5,0.0,0.0024186975958693,2694.807373046875,-0.0126328641336735,2688.30517578125,0.0060313989977016,2722.70068359375,0.0041414763595097,2685.703857421875,0.7504275,🟢 BUY,"High ML confidence, Oversold (RSI)"
2022-10-04,2717.588718557192,2778.6234049291743,2711.355246320495,2772.4794921875,2145875,TCS.NS,2701.139599609375,2754.7589721679688,2719.6589831400865,46.66812189704162,-44.88615906155201,28.676152768943155,0.0355784851711096,2782.166259765625,1,0.0,0.0,0.5,0.0,-0.0065235051750187,2677.227783203125,0.0024186975958693,2694.807373046875,-0.0126328641336735,2688.30517578125,0.0076976409469882,2706.37744140625,0.7336867,🟢 BUY,High ML confidence
2022-10-06,2790.2833283499613,2801.943142965374,2773.645626008208,2782.166259765625,1790816,TCS.NS,2710.1759033203125,2752.6220947265624,2731.023942526548,49.72327664552799,-36.975302050572736,38.09709745805143,0.003493900533952,2748.93603515625,0,0.0,0.0,0.5,0.0,0.0355784851711096,2772.4794921875,-0.0065235051750187,2677.227783203125,0.0024186975958693,2694.807373046875,0.0060313989977016,2722.70068359375,0.3770058,🔴 AVOID,
2022-10-07,2778.085574778819,2784.902170094704,2742.8372297358187,2748.93603515625,1939879,TCS.NS,2715.33310546875,2747.924560546875,2734.280686641039,57.49140424642563,-33.00681032077455,39.62986454701467,-0.011944011071493,2797.05517578125,1,0.0,0.0,0.5,0.0,0.003493900533952,2782.166259765625,0.0355784851711096,2772.4794921875,-0.0065235051750187,2677.227783203125,-0.0126328641336735,2688.30517578125,0.585838,⚖️ HOLD,Moderate ML signal
2022-10-10,2699.6956750029613,2804.634011871847,2695.211130692325,2797.05517578125,3064063,TCS.NS,2727.575927734375,2743.480407714844,2745.694230121077,60.981401635025485,-25.68288324249079,44.2936845804192,0.0175046417994462,2753.106689453125,0,0.0,0.0,0.5,0.0,-0.011944011071493,2748.93603515625,0.003493900533952,2782.166259765625,0.0355784851711096,2772.4794921875,0.0024186975958693,2694.807373046875,0.38856375,🔴 AVOID,
2022-10-11,2780.417520985849,2820.778420484031,2738.5768094281584,2753.106689453125,4730645,TCS.NS,2734.3162109375,2735.7042236328125,2747.0419499996315,53.27816242309466,-23.15794346382881,42.29737290041362,-0.0157124130795345,2781.090087890625,1,0.0,0.0,0.5,0.0,0.0175046417994462,2797.05517578125,-0.011944011071493,2748.93603515625,0.003493900533952,2782.166259765625,-0.0065235051750187,2677.227783203125,0.35906833,🔴 AVOID,
2022-10-12,2766.8739951763155,2789.296716194542,2746.379759548788,2781.090087890625,1665247,TCS.NS,2741.787475585937,2729.937109375,2753.232520525267,61.35766942917711,-18.68351221243984,43.398198319396805,0.0101642985884642,2783.377197265625,1,0.0,0.0,0.5,0.0,-0.0157124130795345,2753.106689453125,0.0175046417994462,2797.05517578125,-0.011944011071493,2748.93603515625,0.0355784851711096,2772.4794921875,0.47191012,⚖️ HOLD,Uptrend (SMA crossover)
2022-10-13,2781.090035970088,2789.386442591945,2737.679736477988,2783.377197265625,2054781,TCS.NS,2747.855126953125,2729.170251464844,2758.7133708416955,61.03313290742828,-14.782538692549224,44.65655102623939,0.0008223787445644,2779.65478515625,0,0.0,0.0,0.5,0.0,0.0101642985884642,2781.090087890625,-0.0157124130795345,2753.106689453125,0.0175046417994462,2797.05517578125,0.003493900533952,2782.166259765625,0.3725072,⚖️ HOLD,Uptrend (SMA crossover)
2022-10-14,2820.7781407105244,2825.2626846544204,2754.4068903408647,2779.65478515625,2245977,TCS.NS,2756.990087890625,2728.9370361328124,2762.5209007170693,64.16308249863701,-11.85470298406608,40.24703496325399,-0.0013373724959131,2798.17919921875,1,0.0,0.0,0.5,0.0,0.0008223787445644,2783.377197265625,0.0101642985884642,2781.090087890625,-0.0157124130795345,2753.106689453125,-0.011944011071493,2748.93603515625,0.64832145,🟢 BUY,"High ML confidence, Uptrend (SMA crossover)"
2022-10-17,2763.019215303223,2813.1512922234274,2761.9401831157984,2798.17919921875,1517005,TCS.NS,2767.3272705078125,2733.9195068359377,2769.0042277173748,64.86873080083474,-7.947987241846022,35.49599951176583,0.006664285853561,2827.808837890625,1,0.0,0.0,0.5,0.0,-0.0013373724959131,2779.65478515625,0.0008223787445644,2783.377197265625,0.0101642985884642,2781.090087890625,0.0175046417994462,2797.05517578125,0.5008154,🟢 BUY,"Moderate ML signal, Uptrend (SMA crossover)"
2022-10-18,2832.5748013053026,2837.3857701324823,2813.2863596612765,2827.808837890625,1793722,TCS.NS,2782.3853759765625,2739.482080078125,2779.695975021602,65.68136174613232,-2.432976811959179,22.63804764228915,0.0105888996244942,2807.26171875,0,0.0,0.0,0.5,0.0,0.006664285853561,2798.17919921875,-0.0013373724959131,2779.65478515625,0.0008223787445644,2783.377197265625,-0.0157124130795345,2753.106689453125,0.7136731,🟢 BUY,"High ML confidence, Uptrend (SMA crossover)"
2022-10-19,2840.668030854225,2840.668030854225,2798.404213997578,2807.26171875,1194289,TCS.NS,2785.8635986328127,2743.501599121094,2784.707928426765,60.80216765655817,0.2765401097772155,23.59862608328051,-0.0072660919880114,2839.13916015625,1,0.0,0.0,0.5,0.0,0.0105888996244942,2827.808837890625,0.006664285853561,2798.17919921875,-0.0013373724959131,2779.65478515625,0.0101642985884642,2781.090087890625,0.66656804,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-20,2792.1093833185605,2841.567037451417,2792.1093833185605,2839.13916015625,1587601,TCS.NS,2791.560888671875,2750.8683959960936,2794.604516013944,69.39290297145067,4.939159347421992,28.890752807803413,0.0113553507296229,2821.244140625,0,0.0,0.0,0.5,0.0,-0.0072660919880114,2807.26171875,0.0105888996244942,2827.808837890625,0.006664285853561,2798.17919921875,0.0008223787445644,2783.377197265625,0.6805011,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-21,2839.5885645200665,2841.9264308188326,2811.8922363527845,2821.244140625,1021913,TCS.NS,2798.79169921875,2757.06240234375,2799.4480841250456,65.79344298490386,7.108398965905053,25.934643235667632,-0.0063029737261153,2843.095703125,1,0.0,0.0,0.5,0.0,0.0113553507296229,2839.13916015625,-0.0072660919880114,2807.26171875,0.0105888996244942,2827.808837890625,-0.0013373724959131,2779.65478515625,0.6490456,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-24,2850.649367528384,2857.753197352684,2837.0709054901563,2843.095703125,260949,TCS.NS,2803.395751953125,2765.48583984375,2807.38401485231,70.50007392633316,10.470082866814664,29.441670601981546,0.0077453638929523,2843.455322265625,1,0.0,0.0,0.5,0.0,-0.0063029737261153,2821.244140625,0.0113553507296229,2839.13916015625,-0.0072660919880114,2807.26171875,0.006664285853561,2798.17919921875,0.6086981,🟢 BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-10-25,2860.001066749578,2863.373179310594,2833.608577956596,2843.455322265625,2069643,TCS.NS,2812.430615234375,2773.373413085937,2813.942434382004,61.46019677114927,13.013251177983877,25.95037899938764,0.0001264885808205,2839.228759765625,0,0.0,0.0,0.5,0.0,0.0077453638929523,2843.095703125,-0.0063029737261153,2821.244140625,0.0113553507296229,2839.13916015625,0.0105888996244942,2827.808837890625,0.6247682,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-27,2842.1962627209805,2854.156065820698,2818.501683563732,2839.228759765625,2438421,TCS.NS,2818.244482421875,2780.015979003906,2818.539948088117,59.37904289846325,14.520301123452557,24.62767393559656,-0.0014864177632417,2844.48974609375,1,0.0,0.0,0.5,0.0,0.0001264885808205,2843.455322265625,0.0077453638929523,2843.095703125,-0.0063029737261153,2821.244140625,-0.0072660919880114,2807.26171875,0.6839407,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-28,2832.574946714712,2858.2030057564166,2828.078796005641,2844.48974609375,1355739,TCS.NS,2824.3557373046874,2786.105432128906,2823.25809318005,67.29585929559414,15.955244564186614,22.505092855509474,0.0018529631717871,2871.376220703125,1,0.0,0.0,0.5,0.0,-0.0014864177632417,2839.228759765625,0.0001264885808205,2843.455322265625,0.0077453638929523,2843.095703125,0.0113553507296229,2839.13916015625,0.7307089,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-10-31,2876.63680408088,2876.63680408088,2857.573171762738,2871.376220703125,1919414,TCS.NS,2833.527880859375,2795.258984375,2832.0068436387905,64.57273995410162,19.0424518491086,20.89598951975108,0.0094521256918915,2931.220458984375,1,0.0,0.0,0.5,0.0,0.0018529631717871,2844.48974609375,-0.0014864177632417,2839.228759765625,0.0001264885808205,2843.455322265625,-0.0063029737261153,2821.244140625,0.77148634,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-01,2890.575300348696,2933.8283581273604,2880.638763341316,2931.220458984375,2991060,TCS.NS,2846.8320068359376,2807.079638671875,2850.045682792533,82.87493578709254,26.018095347205872,34.081755055659045,0.0208416569900393,2915.033935546875,0,0.0,0.0,0.5,0.0,0.0094521256918915,2871.376220703125,0.0018529631717871,2844.48974609375,-0.0014864177632417,2839.228759765625,0.0077453638929523,2843.095703125,0.44347838,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-02,2940.4821892267983,2940.4821892267983,2897.364153326128,2915.033935546875,1405955,TCS.NS,2855.5545166015627,2818.9699462890626,2861.861728747868,75.84799344181971,29.89560795215675,39.416430029061495,-0.0055221105556517,2883.606201171875,0,0.0,0.0,0.5,0.0,0.0208416569900393,2931.220458984375,0.0094521256918915,2871.376220703125,0.0018529631717871,2844.48974609375,0.0001264885808205,2843.455322265625,0.421838,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-03,2902.75984672767,2902.75984672767,2873.0402472110827,2883.606201171875,1422652,TCS.NS,2863.18896484375,2824.5262817382813,2865.8152691885966,67.3863953990666,30.0857987557265,36.293172436269074,-0.0107812584930007,2893.182861328125,1,0.0,0.0,0.5,0.0,-0.0055221105556517,2915.033935546875,0.0208416569900393,2931.220458984375,0.0094521256918915,2871.376220703125,-0.0014864177632417,2839.228759765625,0.4543581,🟢 BUY,"Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-04,2892.823257100407,2895.565952837209,2847.0973182984712,2893.182861328125,1464013,TCS.NS,2868.5933349609377,2830.077111816406,2870.7911950321472,69.30132516028023,30.655900637019386,36.33779459854296,0.0033210707316269,2907.83984375,1,0.0,0.0,0.5,0.0,-0.0107812584930007,2883.606201171875,-0.0055221105556517,2915.033935546875,0.0208416569900393,2931.220458984375,0.0018529631717871,2844.48974609375,0.3129221,🟢 BUY,"Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-07,2903.613506895121,2916.022924105761,2873.12969942292,2907.83984375,1474498,TCS.NS,2877.2529052734376,2838.0223022460937,2877.527312980848,68.8922481089666,31.92242463308776,34.04633854432203,0.0050660408015643,2891.968994140625,0,0.0,0.0,0.5,0.0,0.0033210707316269,2893.182861328125,-0.0107812584930007,2883.606201171875,-0.0055221105556517,2915.033935546875,0.0094521256918915,2871.376220703125,0.40343067,🟢 BUY,"Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-09,2922.318009880542,2922.318009880542,2879.019949035101,2891.968994140625,1162267,TCS.NS,2882.140234375,2842.7679931640623,2880.1530731917164,61.60355065117643,31.284876517201155,32.047477747763075,-0.0054579517656335,2882.61669921875,0,0.0,0.0,0.5,0.0,0.0050660408015643,2907.83984375,0.0033210707316269,2893.182861328125,-0.0107812584930007,2883.606201171875,0.0208416569900393,2931.220458984375,0.52298915,🟢 BUY,"Moderate ML signal, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-10,2850.559236004668,2900.01688836437,2850.559236004668,2882.61669921875,1573092,TCS.NS,2886.0563720703126,2849.243493652344,2880.601005196632,64.20329149479366,29.68279818173096,29.04729996879036,-0.0032338849209045,2981.8017578125,1,0.0,0.0,0.5,0.0,-0.0054579517656335,2891.968994140625,0.0050660408015643,2907.83984375,0.0033210707316269,2893.182861328125,-0.0055221105556517,2915.033935546875,0.7072358,🚀 STRONG BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-11,2940.1225778724047,3004.8671396793848,2927.038737099528,2981.8017578125,3265394,TCS.NS,2900.313671875,2859.2790771484374,2899.0011420358805,71.44782528904386,36.00154150265371,37.32047153276296,0.0344079941744011,2999.382080078125,1,0.0,0.0,0.5,0.0,-0.0032338849209045,2882.61669921875,-0.0054579517656335,2891.968994140625,0.0050660408015643,2907.83984375,-0.0107812584930007,2883.606201171875,0.6260041,🟢 BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-14,2989.040933647036,3011.5216867581,2975.552481780397,2999.382080078125,1342074,TCS.NS,2915.8029052734373,2870.0793212890626,2917.252221679925,76.80653596980369,41.94426876954958,43.24919223447503,0.0058958722589668,2996.774169921875,0,0.0,0.0,0.5,0.0,0.0344079941744011,2981.8017578125,-0.0032338849209045,2882.61669921875,-0.0054579517656335,2891.968994140625,0.0033210707316269,2893.182861328125,0.25168926,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-15,2986.3430134656087,3003.3833791047664,2960.26534186353,2996.774169921875,1400708,TCS.NS,2928.3427001953123,2880.935290527344,2931.710757723916,74.54753345776082,45.91421588904632,46.95693593359344,-0.0008694824755978,3017.231689453125,1,0.0,0.0,0.5,0.0,0.0058958722589668,2999.382080078125,0.0344079941744011,2981.8017578125,-0.0032338849209045,2882.61669921875,0.0050660408015643,2907.83984375,0.33415598,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-16,3002.439179238099,3028.516851149373,2986.7476584957576,3017.231689453125,1748235,TCS.NS,2936.943823242188,2891.8879150390626,2947.260018038318,76.08313911730647,50.13327327132629,54.76998593045378,0.0068265135680154,3011.521484375,0,0.0,0.0,0.5,0.0,-0.0008694824755978,2996.774169921875,0.0058958722589668,2999.382080078125,0.0344079941744011,2981.8017578125,-0.0054579517656335,2891.968994140625,0.26739654,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-17,3003.4284137988952,3021.4130150791284,2983.420544874636,3011.521484375,1417986,TCS.NS,2946.592578125,2901.073547363281,2958.943921008624,75.74578431665836,52.411968270910165,58.8298505888281,-0.0018925311894626,3006.531005859375,0,0.0,0.0,0.5,0.0,0.0068265135680154,3017.231689453125,-0.0008694824755978,2996.774169921875,0.0058958722589668,2999.382080078125,-0.0032338849209045,2882.61669921875,0.46159753,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-18,3012.4210072589017,3023.886191689514,2986.3433328677056,3006.531005859375,1164540,TCS.NS,2958.88505859375,2911.03701171875,2967.596118254215,74.23349439803013,53.201882383060365,57.02128507026418,-0.0016571286446128,2952.621826171875,0,0.0,0.0,0.5,0.0,-0.0018925311894626,3011.521484375,0.0068265135680154,3017.231689453125,-0.0008694824755978,2996.774169921875,0.0344079941744011,2981.8017578125,0.3511325,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-21,2987.691797611102,2997.763130116702,2943.179910784391,2952.621826171875,1304194,TCS.NS,2964.828955078125,2916.711145019531,2964.8735196937896,61.24176921507398,48.91402432055065,52.315275929534494,-0.0179306914122745,2980.902587890625,1,0.0,0.0,0.5,0.0,-0.0016571286446128,3006.531005859375,-0.0018925311894626,3011.521484375,0.0068265135680154,3017.231689453125,0.0058958722589668,2999.382080078125,0.46458426,🟢 BUY,"Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-22,2949.4745417875265,2984.4995080635367,2927.218598217636,2980.902587890625,1149739,TCS.NS,2972.135229492188,2924.6940673828126,2967.787895729577,57.53233197367545,47.2531817668546,48.42953559776588,0.0095781862303092,2974.9228515625,0,0.0,0.0,0.5,0.0,-0.0179306914122745,2952.621826171875,-0.0016571286446128,3006.531005859375,-0.0018925311894626,3011.521484375,-0.0008694824755978,2996.774169921875,0.51130915,🟢 BUY,"Moderate ML signal, Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-23,2994.4360999578107,2994.4360999578107,2959.3661276159623,2974.9228515625,1150011,TCS.NS,2980.430615234375,2931.2854248046874,2969.0851604264726,59.36977425148373,44.93643804457133,39.44305397825976,-0.0020060153432778,3039.532470703125,1,0.0,0.0,0.5,0.0,0.0095781862303092,2980.902587890625,-0.0179306914122745,2952.621826171875,-0.0016571286446128,3006.531005859375,0.0068265135680154,3017.231689453125,0.36205035,🟢 BUY,"Uptrend (SMA crossover), Positive momentum (MACD)"
2022-11-24,2982.0717563383823,3051.0426596485013,2974.9229211016186,3039.532470703125,1296591,TCS.NS,2996.1221923828125,2941.0892822265623,2981.893762294955,72.10042520914422,47.76327297372018,24.641883459026754,0.021718082237558,3048.075439453125,1,0.0,0.0,0.5,0.0,-0.0020060153432778,2974.9228515625,0.0095781862303092,2980.902587890625,-0.0179306914122745,2952.621826171875,-0.0018925311894626,3011.521484375,0.3852382,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-25,3042.09564667431,3060.395068338358,3010.6225909150426,3048.075439453125,1588981,TCS.NS,3002.749560546875,2951.531616210937,2993.926794505532,72.0184326807348,50.115209266088186,28.905683275711592,0.0028106193410804,3053.11083984375,1,0.0,0.0,0.5,0.0,0.021718082237558,3039.532470703125,-0.0020060153432778,2974.9228515625,0.0095781862303092,2980.902587890625,-0.0016571286446128,3006.531005859375,0.46017048,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-28,3026.808360772863,3072.669093511846,3026.403751156413,3053.11083984375,2195437,TCS.NS,3008.122436523437,2961.9626708984374,3004.6875300215715,71.23147780762325,51.78846526117195,32.92430256721574,0.0016519933612695,3054.999267578125,1,0.0,0.0,0.5,0.0,0.0028106193410804,3048.075439453125,0.021718082237558,3039.532470703125,-0.0020060153432778,2974.9228515625,-0.0179306914122745,2952.621826171875,0.6249014,🟢 BUY,"High ML confidence, Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-29,3042.0952286744628,3083.4598105600744,3042.0952286744628,3054.999267578125,1576028,TCS.NS,3013.9449462890625,2971.1438232421874,3013.835118668218,74.84233865567477,52.65988268044748,35.72382527576569,0.0006185257704143,3049.109375,0,0.0,0.0,0.5,0.0,0.0016519933612695,3053.11083984375,0.0028106193410804,3048.075439453125,0.021718082237558,3039.532470703125,0.0095781862303092,2980.902587890625,0.28562042,⚖️ HOLD,"Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
2022-11-30,3042.095336523885,3070.7806880330454,3034.9014959409137,3049.109375,3410702,TCS.NS,3017.13271484375,2977.0382690429688,3020.248619819451,75.64049154859464,52.2726555220188,37.43118265320616,-0.0019279522062846,3125.40869140625,1,0.0,0.0,0.5,0.0,0.0006185257704143,3054.999267578125,0.0016519933612695,3053.11083984375,0.0028106193410804,3048.075439453125,-0.0020060153432778,2974.9228515625,0.5713129,🟢 BUY,"Moderate ML signal, Uptrend (SMA crossover), Positive momentum (MACD), Overbought (RSI)"
